v0000026,     18,0.44645, 0.11569,  1
v0000026,83.8125,0.66551,  0.1902,  2
v0000026, 19.125, 0.4925, 0.13627,  3
v0000026,   67.5,0.56141,  0.1902,  4
v0000026, 64.125,0.74266, 0.15392,  5
v0000026,21.9375,0.48487, 0.11863,  6
v0000026,  24.75,0.50963, 0.14118,  7
v0000026, 68.625,0.84494, 0.14216,  8
v0000026,44.4375,0.60844, 0.16569,  9
v0000026,23.0625,0.93525, 0.11569, 10
v0000026, 66.375, 0.8006, 0.15196, 11
v0000026, 52.875,0.69491, 0.15196, 12
v0000026,47.8125,0.93052, 0.11275, 13
v0000026,54.5625,0.85753, 0.12451, 14
v0000026, 82.125,0.66446, 0.18333, 15
v0000026,     72,0.61768, 0.19314, 16
v0000026, 75.375,0.92818,0.091176, 17
v0000026,34.3125,0.90601, 0.12059, 18
v0000026,77.0625, 0.9287, 0.12941, 19
v0000026, 28.125,0.86212,  0.1049, 20
v0000026,24.1875,0.48618, 0.13627, 21
v0000026,     36,0.47194, 0.11569, 22
v0000026,84.9375,0.87435, 0.15686, 23
v0000026,36.5625,0.54576, 0.16863, 24
v0000026,34.3125,0.85992, 0.11667, 25
v0000026,     63,0.80305, 0.14412, 26
v0000026,  74.25,0.56589, 0.18627, 27
v0000026,59.0625, 0.5476, 0.17059, 28
v0000026,55.6875,0.58701, 0.17059, 29
v0000026,50.0625,0.86698, 0.11863, 30
v0000026,27.5625,0.86987, 0.11275, 31
v0000026,  33.75,0.53601, 0.13627, 32
v0000026, 32.625,0.47918, 0.13922, 33
v0000026, 46.125,0.57814, 0.18922, 34
v0000026,47.8125,0.59386, 0.17549, 35
v0000026,35.4375,0.47326, 0.11863, 36
v0000026,23.0625,0.37322, 0.14314, 37
v0000026,32.0625,0.64025, 0.14902, 38
v0000026, 64.125,0.51431, 0.19412, 39
v0000026, 30.375,0.42774, 0.12255, 40
v0000026,46.6875,0.49237, 0.18039, 41
v0000026,82.6875,0.54024, 0.13922, 42
v0000026,56.8125,0.70588, 0.16863, 43
v0000026, 43.875,0.49155, 0.12157, 44
v0000026, 50.625,0.68336, 0.14314, 45
v0000026, 64.125,0.66082, 0.16667, 46
v0000026,34.3125,0.61157, 0.17255, 47
v0000026, 16.875,0.45242,0.068627, 48
v0000026,69.1875, 0.7129, 0.18529, 49
v0000026,   31.5,0.50777, 0.13725, 50
v0000026,  60.75,0.74455, 0.17451, 51
v0000026,   67.5,0.48039, 0.16667, 52
v0000026,61.3125,0.49099, 0.16961, 53
v0000026,   40.5,0.57505, 0.20294, 54
v0000026,48.9375,0.59671, 0.18137, 55
v0000026,63.5625, 0.6271, 0.16275, 56
v0000026,  24.75,0.51292, 0.18333, 57
v0000026, 43.875,0.45299, 0.18431, 58
v0000026,63.5625,0.54767, 0.17843, 59
v0000026,44.4375,0.39375,     0.1, 60
v0000026,   31.5,0.49916, 0.15196, 61
v0000026,60.1875,0.64211, 0.16471, 62
v0000026, 28.125,0.40322, 0.11373, 63
v0000026, 23.625,0.47274, 0.10686, 64
v0000026,32.0625,0.50148, 0.11275, 65
v0000026,53.4375, 0.6078, 0.16961, 66
v0000026,27.5625, 0.6024, 0.14804, 67
v0000026,  74.25,0.55294, 0.17745, 68
v0000026,18.5625,0.41331,0.084314, 69
v0000026,16.3125,0.45734,0.093137, 70
v0000026,26.4375,0.53375, 0.17255, 71
v0000026,34.3125,0.57724, 0.19118, 72
v0000026, 37.125,0.45936, 0.11765, 73
v0000026,56.8125,0.58307, 0.17843, 74
v0000026,  47.25,0.54697, 0.18627, 75
v0000026,63.5625,0.52424, 0.18137, 76
v0000026, 41.625,0.40132, 0.11961, 77
v0000026,37.6875,0.46263, 0.13039, 78
v0000026,32.0625,0.44128, 0.14412, 79
v0000026, 41.625,0.51463, 0.16569, 80
v0000026,41.0625, 0.5336, 0.12647, 81
