v0000026,  23.625, 0.4803, 0.17157,  1
v0000026,      18,0.49718, 0.13922,  2
v0000026,  19.125,0.39781,  0.1049,  3
v0000026, 36.5625,0.51692, 0.18333,  4
v0000026, 36.5625, 0.6829, 0.15392,  5
v0000026,    76.5,0.71485, 0.18529,  6
v0000026,  82.125,0.79267, 0.17647,  7
v0000026,   87.75,0.61993, 0.17451,  8
v0000026,  55.125,0.87207, 0.16863,  9
v0000026, 53.4375,0.56413, 0.19706, 10
v0000026, 20.8125, 0.5204, 0.18235, 11
v0000026,  21.375,0.47183, 0.16863, 12
v0000026, 28.6875,0.77501,  0.1402, 13
v0000026,  59.625,0.72871, 0.18137, 14
v0000026,  59.625,0.43855, 0.15294, 15
v0000026,  59.625,0.71077, 0.17647, 16
v0000026, 46.6875,0.51425, 0.19412, 17
v0000026,   47.25,0.74211, 0.14902, 18
v0000026,    67.5,0.76542, 0.19804, 19
v0000026,      27,0.44003, 0.15196, 20
v0000026, 54.5625,0.77223, 0.16176, 21
v0000026,101.8125,0.91065, 0.13235, 22
v0000026, 53.4375,0.71827, 0.18137, 23
v0000026, 79.3125,0.61085, 0.19608, 24
v0000026, 44.4375,0.63306, 0.17647, 25
v0000026, 28.6875,0.70757, 0.13922, 26
v0000026,   56.25,0.42247, 0.21176, 27
v0000026,      36,0.53162, 0.12549, 28
v0000026,   87.75,0.97142,0.092157, 29
v0000026, 77.0625,0.92666, 0.16176, 30
v0000026, 41.0625,0.66409, 0.17745, 31
v0000026,  30.375, 0.6947, 0.15196, 32
v0000026,    40.5,0.43132,  0.1902, 33
v0000026,    58.5,0.62922, 0.16961, 34
v0000026,  66.375,0.86537,  0.1451, 35
v0000026,  59.625,0.68868, 0.16569, 36
v0000026, 18.5625,0.44955,0.091176, 37
v0000026,   47.25,0.51863, 0.17353, 38
v0000026, 48.9375,0.58891, 0.18824, 39
v0000026,      27,0.56863, 0.15686, 40
v0000026, 17.4375,0.38052,0.063725, 41
v0000026,      27, 0.5232, 0.13431, 42
v0000026,  37.125,0.54159, 0.15686, 43
v0000026, 70.3125,0.71175, 0.17255, 44
v0000026, 64.6875,0.49985, 0.13922, 45
v0000026,   42.75,0.62678, 0.16373, 46
v0000026, 53.4375,0.70642, 0.16765, 47
v0000026, 62.4375, 0.7368, 0.18235, 48
v0000026, 45.5625,0.63529, 0.17647, 49
v0000026,  64.125,0.67104, 0.14314, 50
v0000026,  39.375,0.40224,  0.1549, 51
v0000026,  48.375,0.72896, 0.18824, 52
v0000026, 38.8125,0.46002, 0.13824, 53
v0000026,  23.625,0.51326, 0.11863, 54
v0000026, 32.0625,0.53381, 0.13529, 55
v0000026,   56.25, 0.6402, 0.18333, 56
v0000026, 43.3125,0.72131, 0.16275, 57
v0000026,   96.75,0.78144, 0.16471, 58
v0000026,   33.75,0.39575,     0.1, 59
v0000026,    76.5, 0.6434, 0.18627, 60
v0000026, 32.0625,0.52872, 0.13627, 61
v0000026,      45,0.64828, 0.17451, 62
v0000026,  43.875,0.96938,0.096078, 63
v0000026, 41.0625,0.49568, 0.20196, 64
v0000026,  19.125,0.56701, 0.18137, 65
v0000026, 52.3125,0.49357, 0.18431, 66
v0000026,  21.375,0.47544,0.093137, 67
