v0000026_seg, 43.3125
v0000026_seg, 71.4375
v0000026_seg,   69.75
v0000026_seg,  48.375
v0000026_seg,  66.375
v0000026_seg, 34.3125
v0000026_seg, 62.4375
v0000026_seg, 34.3125
v0000026_seg,  41.625
v0000026_seg,  64.125
v0000026_seg,  73.125
v0000026_seg, 37.6875
v0000026_seg,  57.375
v0000026_seg,  114.75
v0000026_seg,  52.875
v0000026_seg,   112.5
v0000026_seg,  64.125
v0000026_seg, 35.4375
v0000026_seg, 24.1875
v0000026_seg,  23.625
v0000026_seg,   42.75
v0000026_seg, 28.6875
v0000026_seg,126.5625
v0000026_seg, 86.0625
v0000026_seg,      27
v0000026_seg,   24.75
v0000026_seg, 50.0625
v0000026_seg, 73.6875
v0000026_seg, 78.1875
v0000026_seg,  52.875
v0000026_seg,   56.25
v0000026_seg,  39.375
v0000026_seg,  32.625
v0000026_seg, 24.1875
v0000026_seg,   42.75
v0000026_seg, 47.8125
v0000026_seg,  34.875
v0000026_seg, 51.1875
v0000026_seg,      72
v0000026_seg,  43.875
v0000026_seg,    40.5
v0000026_seg, 45.5625
v0000026_seg, 46.6875
v0000026_seg,      27
v0000026_seg,  64.125
v0000026_seg, 37.6875
v0000026_seg,  101.25
v0000026_seg, 29.8125
v0000026_seg,  25.875
v0000026_seg, 45.5625
v0000026_seg,  23.625
v0000026_seg, 37.6875
v0000026_seg, 36.5625
v0000026_seg,  39.375
v0000026_seg,  34.875
v0000026_seg,  41.625
v0000026_seg,   38.25
v0000026_seg, 32.0625
v0000026_seg,    67.5
v0000026_seg, 29.8125
v0000026_seg,  155.25
v0000026_seg, 45.5625
v0000026_seg,   51.75
v0000026_seg, 55.6875
v0000026_seg, 98.4375
v0000026_seg, 47.8125
v0000026_seg, 45.5625
v0000026_seg,      36
v0000026_seg,  75.375
v0000026_seg,      27
v0000026_seg,  28.125
v0000026_seg, 75.9375
v0000026_seg, 21.9375
v0000026_seg, 41.0625
v0000026_seg, 50.0625
v0000026_seg,   20.25
v0000026_seg,  48.375
v0000026_seg, 51.1875
v0000026_seg,   47.25
v0000026_seg, 60.1875
v0000026_seg,  21.375
v0000026_seg, 59.0625
v0000026_seg,  39.375
v0000026_seg, 41.0625
v0000026_seg, 28.6875
v0000026_seg,   42.75
v0000026_seg,   56.25
v0000026_seg,  28.125
v0000026_seg, 43.3125
v0000026_seg, 37.6875
v0000026_seg, 27.5625
v0000026_seg, 38.8125
v0000026_seg,    22.5
v0000026_seg,      45
v0000026_seg, 47.8125
v0000027_seg, 56.8125
v0000027_seg,  68.625
v0000027_seg,  55.125
v0000027_seg, 37.6875
v0000027_seg, 65.8125
v0000027_seg, 28.6875
v0000027_seg,  70.875
v0000027_seg,   20.25
v0000027_seg,101.8125
v0000027_seg,  66.375
v0000027_seg,   33.75
v0000027_seg,      99
v0000027_seg, 66.9375
v0000027_seg,  52.875
v0000027_seg,  57.375
v0000027_seg, 30.9375
v0000027_seg, 34.3125
v0000027_seg, 69.1875
v0000027_seg, 43.3125
v0000027_seg,  25.875
v0000027_seg, 81.5625
v0000027_seg,   65.25
v0000027_seg,  25.875
v0000027_seg,   65.25
v0000027_seg,   29.25
v0000027_seg,   65.25
v0000027_seg,  50.625
v0000027_seg, 27.5625
v0000027_seg, 69.1875
v0000027_seg, 53.4375
