v0000026_KM, 26.4375,0.91193,0.61039,187.0638,43,72.34167,34, 1
v0000026_KM, 50.0625,0.63764,0.68462,191.3708,43,51.30714,34, 2
v0000026_KM, 80.4375,0.44207,0.78571,174.3007,55,59.24359,50, 3
v0000026_KM,  30.375,0.48987,   0.75,128.2778,34,64.36207,22, 4
v0000026_KM, 45.5625,0.61269,0.73636,119.6173,53, 53.2803,24, 5
v0000026_KM,   38.25,0.82514,0.68687,198.3824,41,84.33594,56, 6
v0000026_KM, 57.9375, 0.7479,0.79231,129.0388,41,68.08451,27, 7
v0000026_KM, 55.6875,0.54138,   0.75,229.4949,40,56.74286,26, 8
v0000026_KM,  55.125,0.51065,0.68056,130.5612,50,60.20139,28, 9
v0000026_KM,  73.125,0.63037,0.67708,132.5769,52,61.38125,33,10
v0000026_KM,  41.625,0.41242,0.82222,   206.5,44,      81,36,11
v0000026_KM, 18.5625,0.35744,0.91667,134.8485,48, 73.6875,24,12
v0000026_KM, 70.3125,0.54983,0.74405, 149.472,51,60.36842,35,13
v0000026_KM, 41.0625,0.88019,0.60331,185.7534,46,93.88971,48,14
v0000026_KM, 59.0625,0.54758,  0.875,222.4571,36,70.76471,46,15
v0000026_KM, 56.8125,0.52908,0.76515,216.5743,42,80.65714,54,16
v0000026_KM, 36.5625,0.37142,0.72222,    73.4,35,30.81452,14,17
v0000026_KM, 46.6875,0.72201, 0.7094,203.7229,46,68.85294,31,18
v0000026_KM, 43.3125,0.82158,0.64167,236.7143,32,76.55882,42,19
v0000026_KM,    49.5,0.54105,0.73333, 230.625,49,      82,57,20
v0000026_KM,   42.75,0.75072,0.79167,117.3684,50,43.53125,19,21
v0000026_KM,  57.375,0.12186,0.70833,151.4608,48,   78.75,48,22
v0000026_KM,    31.5,0.57595,    0.7,225.6429,37, 119.125,50,23
v0000026_KM,    49.5,0.72227,0.73333,196.0455,41,107.2353,54,24
v0000026_KM, 48.9375,0.76365,0.74359,172.7471,44,76.05147,43,25
v0000026_KM, 46.6875,0.59776,0.83838,234.1446,44,96.90625,54,26
v0000026_KM, 63.5625,0.70887,0.73377,209.3451,42,63.17568,53,27
v0000026_KM, 35.4375,0.45991,    0.7, 139.254,48,77.37903,55,28
v0000026_KM, 50.0625,  0.732,0.67424, 186.809,45,89.90714,54,29
v0000026_KM, 57.9375,0.40276, 0.7803, 231.932,39,    76.6,54,30
v0000026_KM, 53.4375,0.77981,0.67857,201.5474,44, 77.6875,50,31
v0000026_KM, 50.0625,0.68032,0.73554,132.5056,55,43.66176,22,32
v0000026_KM, 47.8125,0.69212, 0.7265,203.8824,63,34.58824,22,33
v0000026_KM,  37.125,0.55796,0.73333,177.1061,44,   68.25,21,34
v0000026_KM,  48.375,0.72431,0.78182,163.4186,46,   96.25,50,35
v0000026_KM, 44.4375,0.73294,0.71818,184.5063,40,89.25758,51,36
v0000026_KM,  41.625,0.54466,0.82222,140.2838,52,84.89516,53,37
v0000026_KM, 48.9375,0.71785,0.74359,227.9655,40,83.08088,57,38
v0000026_KM, 47.8125,0.84112,0.75893,149.4471,48,77.88235,38,39
v0000026_KM,      45,0.60794,0.72727, 167.275,48,65.34848,38,40
v0000026_KM,   74.25,0.62926,0.72527,186.7273,46,61.92308,30,41
v0000026_KM, 18.5625,0.62232,0.78571,144.1515,49,   69.98,25,42
v0000026_KM,   56.25,0.91277,0.84034,  206.95,45,100.0417,54,43
v0000026_KM,    13.5,0.66519,0.68571, 119.875,50,54.86458,19,44
v0000026_KM,  14.625, 0.4183,0.72222,132.1538,49,62.59375,27,45
v0000026_KM,122.0625,0.71534,0.64583,188.3548,50,63.38265,39,46
v0000026_KM,   24.75,0.28502,0.89796,   64.75,21,   47.25,22,47
v0000026_KM, 64.6875,0.57924, 0.8042,216.9043,46,69.22917,56,48
v0000026_KM, 45.5625,0.69274,   0.75,178.5185,43,65.62879,34,49
v0000026_KM, 69.1875,0.75798,   0.82,129.4065,55,63.54054,35,50
v0000026_KM, 34.3125,0.72953,0.69318,169.5246,45,89.91935,31,51
v0000026_KM,      45,0.61208,0.74074, 72.8375,24,43.31818,15,52
v0000026_KM, 64.6875,0.61745,0.68452,143.0348,49,  74.625,41,53
v0000026_KM,  37.125, 0.6481,0.66667,135.2273,44,74.45312,28,54
v0000026_KM, 54.5625,0.59086,0.67832,208.9897,38,65.32639,35,55
v0000026_KM,  66.375,0.62469,0.75641,173.3559,52,48.64865,20,56
v0000026_KM,  64.125,0.45963,0.67456,183.3333,49,52.89474,30,57
v0000026_KM, 65.8125,0.65828,0.75974,120.8547,56,52.89865,20,58
v0000026_KM,   60.75,0.72405,0.75524,199.5926,45,66.45833,35,59
v0000026_KM,  32.625,0.56881,0.71605,85.46552,34,  50.975,30,60
v0000026_KM, 41.0625, 0.8109,0.70192,194.6438,48,52.12879,26,61
v0000026_KM,      27,0.53303,0.85714,131.7917,36,89.84259,28,62
v0000026_KM,  50.625,0.56582,0.68182,198.4889,49,76.48571,34,63
v0000026_KM, 43.3125,0.66947,0.77778,229.5844,26,180.9219,42,64
v0000026_KM, 30.9375,0.56061,0.76389,236.4364,28,170.8448,42,65
v0000026_KM, 28.6875,0.52328,0.70833,77.15686,39,47.80172,17,66
v0000026_KM, 27.5625,0.56861,0.77778,218.3878,31,157.3125,43,67
v0000026_KM, 42.1875,0.83686,  0.625,232.0667,38,153.1765,45,68
v0000026_KM, 53.4375,0.55588,0.66434,237.1368,37,83.60417,60,69
v0000026_KM,   38.25,0.50133,   0.68,137.2206,39,81.97656,23,70
v0000026_KM, 28.6875,0.71516,0.79688,12.56863,26,35.04464,29,71
v0000027_KM,44.4375,0.73649,0.73148,204.0886,44,85.67424,33, 1
v0000027_KM,50.0625,0.62515,0.74167,197.7191,45,46.75735,20, 2
v0000027_KM,48.9375,0.68566,0.66923,207.2529,45,53.95714,37, 3
v0000027_KM,     27,0.86387,    0.8,176.1458,45,82.49107,44, 4
v0000027_KM,   13.5,0.46862,0.66667,152.5417,44,  63.875,32, 5
v0000027_KM,70.3125,0.75725,0.64103, 166.688,52,28.20625,16, 6
v0000027_KM,     45,0.71457,0.66116,223.6625,39,118.6715,52, 7
v0000027_KM,42.1875,0.83272,0.72115,183.5733,46,85.20455,47, 8
v0000027_KM, 41.625,0.59294,0.74747, 178.527,44,83.88281,52, 9
v0000027_KM,   67.5,0.71001,0.66667,150.9667,53,38.91667,32,10
v0000027_KM,42.1875,0.64506,0.75758,  235.96,39,107.0625,36,11
v0000027_KM,47.8125,0.54752,0.77273,199.8235,47,39.99242,20,12
v0000027_KM,87.1875,0.82096,0.67982,138.1355,57,44.94767,37,13
v0000027_KM,  38.25,0.84705,0.70833,     118,28,71.74219,29,14
v0000027_KM,   67.5,0.77045,0.68182,107.8083,53,56.10191,41,15
v0000027_KM,14.0625,0.68094,0.83333,  182.24,43,90.83696,33,16
v0000027_KM,41.0625,0.70429,0.76042,236.9452,31,84.21094,57,17
v0000027_KM,60.1875,0.30642,0.74306,220.3364,39,67.08966,23,18
v0000027_KM, 34.875,0.91125,0.56364,174.5323,43,90.52273,38,19
v0000027_KM,   40.5,0.60061,0.72727,213.2917,43,42.68462,39,20
v0000027_KM,  38.25,0.76741,0.61818,210.2941,35, 94.6791,38,21
v0000027_KM,27.5625,0.67209,0.68056,206.7551,42,68.72414,33,22
v0000027_KM,43.3125,0.76729,0.64167,181.0649,44,82.38971,50,23
v0000027_KM,46.6875,0.72277,0.76852,136.5783,55,41.01515,13,24
v0000027_KM,63.5625,0.35007,0.66864,224.3274,42,69.43421,45,25
v0000027_KM, 30.375,0.74129,  0.675,118.8519,51,50.90833,17,26
v0000027_KM,69.1875,0.49524,0.67582,201.8211,52,52.21154,29,27
v0000027_KM, 73.125,0.68835,0.72222,198.6769,46,56.36478,36,28
v0000027_KM,57.9375,0.54758,0.66026,201.0388,48,57.39189,47,29
v0000027_KM,     27, 0.6126,0.66667,202.2708,40,87.96552,34,30
v0000027_KM, 64.125,0.65005,0.74026,220.1228,43,71.71622,36,31
v0000027_KM,37.6875,0.88172,0.85897,215.2836,34,73.80645,23,32
v0000027_KM,47.8125,0.56743,0.59441,214.1765,44,59.21528,61,33
v0000027_KM,     63,0.74596,0.66667,234.4643,43,78.27632,55,34
v0000027_KM, 41.625,0.84267,0.63248,205.2027,42,109.4926,43,35
v0000027_KM,34.3125,0.75809,0.61616,220.0656,43,103.2093,49,36
v0000027_KM,  65.25,0.53173,0.81119,182.6897,41,62.47222,31,37
v0000027_KM,39.9375,0.81629,0.78022,234.7042,40,  109.75,54,38
v0000027_KM, 46.125,0.77724,0.75926,233.4268,33,83.62121,27,39
v0000027_KM,  11.25,0.62547,    0.8,  146.75,49,58.38636,23,40
v0000027_KM,     45,0.48834,0.66667,225.1125,49,92.75735,35,41
v0000027_KM, 50.625,0.70754,0.62937,196.9889,52,41.61806,17,42
v0000027_KM,53.4375,0.69657,0.81197,238.5474,29,121.6861,51,43
v0000027_KM,19.6875,0.50063,0.71429,199.5429,31,119.9135,43,44
v0000027_KM, 41.625,0.39722,   0.74,167.2838,51, 45.1875,15,45
v0000027_KM, 19.125,0.70849,0.80952,134.0588,42,   72.96,28,46
v0000027_KM,  24.75, 0.7903,0.62857,236.5682,31,88.49138,47,47
v0000027_KM,     45,0.48593,0.72727,  220.05,45,78.06061,45,48
v0000027_KM, 41.625,0.77196,   0.74,129.4595,25,86.96875,46,49
v0000027_KM,     63,0.55678,0.72727,212.4732,52,54.35811,45,50
v0000027_KM,  42.75,0.85838,0.63333,224.4474,39,70.58993,39,51
v0000027_KM,   31.5,0.69947,    0.7,151.1786,33,72.80992,23,52
v0000027_KM, 48.375,0.56009,0.71667,201.2093,46,72.47059,45,53
v0000027_KM,35.4375,0.75296,0.81818,184.2698,46,  70.625,43,54
v0000027_KM, 39.375,0.66831,0.79545,   240.4,31,96.52419,44,55
v0000027_KM,48.9375,0.79533,0.83654,202.2414,36,123.8106,49,56
v0000027_KM,   31.5, 0.4908,    0.7,   175.5,44,54.43333,21,57
v0000027_KM, 52.875,0.50206,0.65278, 166.734,46,76.55556,28,58
v0000027_KM,68.0625,0.67717,0.73333,186.6942,52, 55.0719,64,59
v0000027_KM,27.5625,0.61672,0.77778,92.53061,30,53.22321,17,60
v0000027_KM,68.0625,0.74469,0.54751,205.2314,42,68.88095,32,61
v0000027_KM, 23.625,0.57609,   0.75,180.7381,45,85.25926,30,62
v0000027_KM,59.0625,0.60535,0.67308,186.4476,47,63.08108,32,63
v0000027_KM, 30.375,0.37177,0.84375, 201.537,39,      55,19,64
v0000027_KM, 73.125,0.62188,0.71429,139.4615,54,49.74359,27,65
v0000027_KM,21.9375,0.65701,0.61905,98.82051,27,64.20536,19,66
v0000027_KM,     27,0.78612,0.68571,129.9167,47,77.71186,28,67
v0000027_KM,68.0625,0.46429,0.77564,161.8512,64,36.01351,58,68
v0000027_KM,     54,0.31173,0.79339,212.7604,51,57.86029,25,69
v0000027_KM,65.8125,0.40264, 0.8125,181.7265,55,37.15278,14,70
v0000027_KM, 19.125,0.92798,0.56667,160.2647,47,70.44643,32,71
v0000027_KM,73.6875,0.89772,0.72778,182.4198,49,59.85366,32,72
v0000027_KM,59.0625,0.76509,  0.625,235.5429,33, 119.915,53,73
v0000027_KM,73.6875,0.69588,0.71978,     195,48,84.55128,38,74
v0000027_KM, 55.125,0.57377,0.74242,138.6122,54,45.97143,26,75
v0000027_KM,36.5625,0.70494,0.73864,198.1385,41,86.50806,40,76
v0000028_KM,28.6875,0.62811,0.80952,209.6667,41,109.8661,51,  1
v0000028_KM,41.0625,0.61714,   0.73,184.3699,49,49.24219,32,  2
v0000028_KM,52.3125,0.77624,0.65035,196.7742,43,76.36806,45,  3
v0000028_KM, 28.125,0.75347,0.69444,  136.72,50,62.14655,35,  4
v0000028_KM,69.1875,0.45323,0.72781,214.3902,53,    62.5,25,  5
v0000028_KM, 41.625,0.82196,0.71154,233.4595,30, 84.7197,55,  6
v0000028_KM,  38.25,0.68686,0.61818,224.5147,42,55.63636,42,  7
v0000028_KM,60.1875,0.64446, 0.6369,218.2243,43,119.3158,51,  8
v0000028_KM,  42.75,0.83833,0.63333,183.8553,38,91.23529,56,  9
v0000028_KM,36.5625,0.63564,0.72222,150.0769,46, 90.1129,42, 10
v0000028_KM,69.1875,0.70756,0.73214,221.7886,44,93.61184,45, 11
v0000028_KM, 39.375,0.85913,0.63636,159.7143,41,91.32576,35, 12
v0000028_KM, 64.125, 0.7848,   0.76,163.1228,51,42.41892,20, 13
v0000028_KM,39.9375,0.61442,0.71717,226.8451,29,112.9922,50, 14
v0000028_KM, 37.125,0.66231,  0.825,235.9545,33,108.4083,56, 15
v0000028_KM, 37.125,0.56917,0.73333,214.5152,35,83.07258,30, 16
v0000028_KM,  7.875,0.59003,  0.875,175.4286,36,    73.8,28, 17
v0000028_KM, 61.875,0.79741,0.70513,230.0818,46,94.33108,57, 18
v0000028_KM,55.6875,0.85154,  0.825,220.2525,45, 84.5461,32, 19
v0000028_KM,48.9375,0.45873,0.71901,211.1264,43,105.4265,44, 20
v0000028_KM,42.1875,0.67003,0.69444,  234.36,35,98.31818,49, 21
v0000028_KM,54.5625,0.80551,0.69286,157.1134,44,84.94444,26, 22
v0000028_KM,  51.75,0.65457,0.85185,231.9565,34,116.0303,45, 23
v0000028_KM,  20.25,0.64669,0.73469,169.8056,47,81.11538,55, 24
v0000028_KM,14.0625,0.75392,0.71429,  148.16,40,76.69792,30, 25
