57
69
69
37
92
45
69
90
37
69
97
72
45
57
45
45
45
97
71
45
92
45
57
57
69
45
57
57
97
57
93
97
97
45
92
69
97
69
97
45
93
97
69
97
69
57
97
69
93
57
45
97
71
69
57
57
97
97
97
45
94
97
97
97
97
69
71
69
97
91
57
69
97
72
97
37
69
57
97
69
92
93
57
45
45
69
45
57
97
97
94
69
93
71
45
97
69
59
97
69
57
69
97
57
57
97
97
69
92
97
69
45
45
97
45
57
57
97
72
69
57
69
97
71
45
57
57
97
69
69
97
69
73
45
71
69
69
71
45
59
69
37
57
71
45
97
97
71
97
69
92
94
97
45
69
69
91
45
69
69
92
97
45
97
97
37
37
97
97
69
69
97
45
45
97
97
71
45
57
45
97
45
37
95
69
57
57
57
37
97
97
69
97
45
97
97
69
45
57
69
45
37
45
97
57
45
45
69
92
57
69
45
57
69
45
97
57
45
69
97
97
69
45
69
69
69
94
69
45
97
57
69
97
97
71
59
97
97
69
69
97
97
97
69
90
71
69
69
97
93
57
97
45
69
45
94
97
69
97
69
59
69
59
57
57
45
45
57
72
45
90
57
97
45
57
97
45
92
57
97
45
93
97
95
69
69
45
69
69
37
97
71
57
69
45
57
37
69
69
92
45
69
96
69
45
71
69
94
97
69
93
71
71
97
57
97
45
69
92
91
71
97
37
97
69
97
69
69
69
57
69
57
69
91
97
57
69
57
69
97
97
92
91
69
97
69
97
45
57
57
45
71
69
93
45
69
69
45
45
45
69
69
45
93
69
97
45
45
57
90
92
95
69
97
37
97
97
45
57
71
45
69
71
97
69
92
45
97
45
45
69
93
57
45
71
97
69
45
69
69
74
57
69
97
71
97
91
97
97
57
93
97
69
57
45
69
69
69
97
69
95
57
45
97
71
71
57
71
57
69
69
69
71
93
57
97
72
71
57
57
90
92
45
97
69
45
69
97
97
97
97
93
69
57
69
97
57
94
69
97
93
93
94
97
69
37
69
57
93
57
69
57
97
57
69
57
37
97
37
97
57
97
97
94
93
97
45
97
74
69
97
57
59
57
97
97
45
57
69
69
69
37
93
45
57
69
97
97
69
69
57
69
97
97
89
37
97
69
45
57
57
93
97
71
45
97
45
45
57
57
97
69
93
37
37
57
45
57
97
97
97
69
94
57
97
57
97
45
97
69
45
97
97
97
69
97
93
97
69
97
57
97
97
69
69
97
69
57
97
97
69
60
97
69
69
45
91
71
72
69
89
69
97
69
45
69
57
93
97
69
45
97
97
97
57
97
97
37
69
45
97
69
72
92
69
57
37
97
97
73
93
57
69
97
94
45
97
37
97
57
72
69
57
57
97
97
94
97
97
69
45
57
69
97
69
45
92
69
91
97
97
57
69
97
69
92
72
45
69
69
72
97
95
69
69
57
57
69
91
57
69
57
57
97
57
97
97
91
57
69
94
45
97
57
60
57
92
57
97
57
45
57
